prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,J. Biol. Chem
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,J. Struct. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Methods Mol. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Nature
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Proc. Natl Acad. Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Proc. Natl Acad. Sci. USA
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Prog. Biophys. Mol. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Protein Expr. Purif
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Protein Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_set,0,1,0,0,,Proteins
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Methods Mol. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,J. Biol. Chem
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Cell
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Proc. Natl Acad. Sci. USA
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Acta Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Cryst. Growth Des
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Bioinformatics
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Proteins
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Protein Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Proc. Natl Acad. Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Protein Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,J. Biol. Chem
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Eur. J. Biochem
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Acta Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,J. Struct. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,History of Mathematics
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Prog. Biophys. Mol. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Nature
d-67-00463.xml,d-67-00463.nxml,reference_source,exact,partial_ulist,0,1,0,0,,Protein Expr. Purif
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Methods Mol. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,J. Biol. Chem
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Cell
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Proc. Natl Acad. Sci. USA
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Acta Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Cryst. Growth Des
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,J. Appl. Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Bioinformatics
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Proteins
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Protein Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Proc. Natl Acad. Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Protein Sci
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,J. Biol. Chem
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Eur. J. Biochem
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Acta Cryst
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,J. Struct. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,History of Mathematics
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Prog. Biophys. Mol. Biol
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Nature
d-67-00463.xml,d-67-00463.nxml,reference_source,levenshtein,partial_ulist,0,1,0,0,,Protein Expr. Purif
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_list,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_set,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_set,0,1,0,0,,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_set,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_set,0,1,0,0,,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,exact,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,journal
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_publication_type,levenshtein,partial_ulist,0,1,0,0,other,book
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,39
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,363
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,34
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,254
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,141
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,90
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,58
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,11
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,24
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,51
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,18
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,12
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,251
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,189
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,67
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,142
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,88
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,454
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_list,0,1,0,0,,65
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,39
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,363
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,34
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,254
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,141
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,90
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,58
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,11
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,24
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,51
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,18
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,12
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,251
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,189
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,67
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,142
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,88
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,454
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_list,0,1,0,0,,65
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,11
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,12
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,141
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,142
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,18
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,189
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,24
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,251
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,254
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,34
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,363
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,39
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,454
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,51
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,58
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,65
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,67
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,88
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_set,0,1,0,0,,90
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,11
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,12
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,141
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,142
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,18
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,189
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,24
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,251
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,254
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,34
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,363
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,39
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,454
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,51
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,58
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,65
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,67
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,88
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_set,0,1,0,0,,90
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,39
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,363
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,34
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,254
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,141
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,90
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,58
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,11
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,24
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,51
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,18
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,12
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,251
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,189
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,67
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,142
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,88
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,454
d-67-00463.xml,d-67-00463.nxml,reference_volume,exact,partial_ulist,0,1,0,0,,65
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,0,0,1,,
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,,39
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,,363
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,,34
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,,254
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,,141
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,,20
d-67-00463.xml,d-67-00463.nxml,reference_volume,levenshtein,partial_ulist,0,1,0,0,,90
