prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_year,levenshtein,list,0,1,0,0,"2004, 1996, 1998, 2009, 1991, 1997, 1995, 2001, 2007, 2006, 1982, 1994, 1995, 1996, 1998, 1999, 2000, 1978, 1985, 2004, 2000, 2009, 2008, 1978, 1981, 1983, 1985, 1994, 1995, 1995, 1997, 2003, 1998, 1990, 2002, 2009","2004, 1996, 1998, 2009, 1991, 1997, 1995, 2001, 2007, 2006, 1982, 1994, 1995, 1996, 1998, 0198, 2000, 1978, 1985, 2004, 2000, 2009, 2008, 1978, 1981, 1983, 1985, 1994, 1995, 1995, 1997, 2003, 1998, 1990, 2002, 2009"
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_source,exact,list,0,1,0,0,"Intensive Care Med, Arch Surg, Anaesthesia, Acta Anaesthesiol Scand, Crit Care Clin, Int J Clin Pract, Intensive Care Med, Int J Artif Organs, Intensive Care Med, Ann Clin Lab Sci, Am J Med, Ann Pharmacother, Chest, Nutrition, Horm Metab Res, Anaesthesia, Neuroradiology, Ann Intern Med, N Engl J Med, Kidney Int, Am J Kidney Dis, Kidney Int, Acta Anaesthesiol Scand, Ann Intern Med, Arch Intern Med, South Med J, Crit Care Med, Nutr Clin Pract, Crit Care Med, Crit Care Med, Ann Pharmacother, Intensive Care Med, Am J Med, Clinical methods, Int J Artif Organs, Semin Dial","Intensive Care Med, Arch Surg, Anaesthesia, Acta Anaesthesiol Scand, Crit Care Clin, Int J Clin Pract, Intensive Care Med, Int J Artif Organs, Intensive Care Med, Ann Clin Lab Sci, Am J Med, Ann Pharmacother, Chest, Nutrition, Horm Metab Res, Anaesthesia, Neuroradiology, Ann Intern Med, N Engl J Med, Kidney Int, Am J Kidney Dis, Kidney Int, Acta Anaesthesiol Scand, Ann Intern Med, Arch Intern Med, South Med J, Crit Care Med, Nutr Clin Pract, Crit Care Med, Crit Care Med, Ann Pharmacother, Intensive Care Med, Am J Med, , Int J Artif Organs, Semin Dial"
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_source,levenshtein,list,0,1,0,0,"Intensive Care Med, Arch Surg, Anaesthesia, Acta Anaesthesiol Scand, Crit Care Clin, Int J Clin Pract, Intensive Care Med, Int J Artif Organs, Intensive Care Med, Ann Clin Lab Sci, Am J Med, Ann Pharmacother, Chest, Nutrition, Horm Metab Res, Anaesthesia, Neuroradiology, Ann Intern Med, N Engl J Med, Kidney Int, Am J Kidney Dis, Kidney Int, Acta Anaesthesiol Scand, Ann Intern Med, Arch Intern Med, South Med J, Crit Care Med, Nutr Clin Pract, Crit Care Med, Crit Care Med, Ann Pharmacother, Intensive Care Med, Am J Med, Clinical methods, Int J Artif Organs, Semin Dial","Intensive Care Med, Arch Surg, Anaesthesia, Acta Anaesthesiol Scand, Crit Care Clin, Int J Clin Pract, Intensive Care Med, Int J Artif Organs, Intensive Care Med, Ann Clin Lab Sci, Am J Med, Ann Pharmacother, Chest, Nutrition, Horm Metab Res, Anaesthesia, Neuroradiology, Ann Intern Med, N Engl J Med, Kidney Int, Am J Kidney Dis, Kidney Int, Acta Anaesthesiol Scand, Ann Intern Med, Arch Intern Med, South Med J, Crit Care Med, Nutr Clin Pract, Crit Care Med, Crit Care Med, Ann Pharmacother, Intensive Care Med, Am J Med, , Int J Artif Organs, Semin Dial"
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_volume,exact,list,1,0,0,0,"30, 131, 53, 53, 7, 51, 21, 24, 33, 36, 72, 28, 107, 12, 30, 54, 42, 89, 313, 66, 36, 75, 52, 89, 141, 76, 13, 9, 23, 23, 31, 29, 104, , 25, 22","30, 131, 53, 53, 7, 51, 21, 24, 33, 36, 72, 28, 107, 12, 30, 54, 42, 89, 313, 66, 36, 75, 52, 89, 141, 76, 13, 9, 23, 23, 31, 29, 104, , 25, 22"
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_volume,levenshtein,list,1,0,0,0,"30, 131, 53, 53, 7, 51, 21, 24, 33, 36, 72, 28, 107, 12, 30, 54, 42, 89, 313, 66, 36, 75, 52, 89, 141, 76, 13, 9, 23, 23, 31, 29, 104, , 25, 22","30, 131, 53, 53, 7, 51, 21, 24, 33, 36, 72, 28, 107, 12, 30, 54, 42, 89, 313, 66, 36, 75, 52, 89, 141, 76, 13, 9, 23, 23, 31, 29, 104, , 25, 22"
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_fpage,exact,list,0,1,0,0,"1662, 1043, 895, 684, 201, 501, 826, 186, 830, 67, 489, 626, 1698, 540, 281, 198, 112, 867, 420, 408, 1262, 312, 1259, 941, 885, 1424, 16, 105, 1504, 1204, 683, 1273, 40, 895, 512, 137",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , "
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_fpage,levenshtein,list,0,1,0,0,"1662, 1043, 895, 684, 201, 501, 826, 186, 830, 67, 489, 626, 1698, 540, 281, 198, 112, 867, 420, 408, 1262, 312, 1259, 941, 885, 1424, 16, 105, 1504, 1204, 683, 1273, 40, 895, 512, 137",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , "
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_lpage,exact,list,0,1,0,0,"5, 7, 902, , 14, 3, 31, 91, 5, 72, 95, 32, 701, 1, 4, , 4, 70, 4, 18, 6, 6, 64, 4, 7, 6, 8, 8, 11, 10, 8, 8, 7, 9, 9, 40",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , "
aas0055-0039.grobid-tei.xml,aas0055-0039.nxml,reference_lpage,levenshtein,list,0,1,0,0,"5, 7, 902, , 14, 3, 31, 91, 5, 72, 95, 32, 701, 1, 4, , 4, 70, 4, 18, 6, 6, 64, 4, 7, 6, 8, 8, 11, 10, 8, 8, 7, 9, 9, 40",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , "
d-67-00463.grobid-tei.xml,d-67-00463.nxml,title,exact,string,0,1,0,0,Pi sampling: a methodical and flexible approach to initial macromolecular crystallization screening,Biological Crystallography Pi sampling: a methodical and flexible approach to initial macromolecular crystallization screening
d-67-00463.grobid-tei.xml,d-67-00463.nxml,title,levenshtein,string,0,1,0,0,Pi sampling: a methodical and flexible approach to initial macromolecular crystallization screening,Biological Crystallography Pi sampling: a methodical and flexible approach to initial macromolecular crystallization screening
d-67-00463.grobid-tei.xml,d-67-00463.nxml,abstract,exact,string,0,1,0,0,"Pi sampling, derived from the incomplete factorial approach, is an effort to maximize the diversity of macromolecular crystallization conditions and to facilitate the preparation of 96-condition initial screens.The Pi sampling method is derived from the incomplete factorial approach to macromolecular crystallization screen design. The resulting ‘Pi screens’ have a modular distribution of a given set of up to 36 stock solutions. Maximally diverse conditions can be produced by taking into account the properties of the chemicals used in the formulation and the concentrations of the corresponding solutions. The Pi sampling method has been implemented in a web-based application that generates screen formulations and recipes. It is particularly adapted to screens consisting of 96 different conditions. The flexibility and efficiency of Pi sampling is demonstrated by the crystallization of soluble proteins and of an integral membrane-protein sample.",The Pi sampling method is derived from the incomplete factorial approach to macromolecular crystallization screen design. The resulting 'Pi screens' have a modular distribution of a given set of up to 36 stock solutions. Maximally diverse conditions can be produced by taking into account the properties of the chemicals used in the formulation and the concentrations of the corresponding solutions. The Pi sampling method has been implemented in a web-based application that generates screen formulations and recipes. It is particularly adapted to screens consisting of 96 different conditions. The flexibility and efficiency of Pi sampling is demonstrated by the crystallization of soluble proteins and of an integral membrane-protein sample.
d-67-00463.grobid-tei.xml,d-67-00463.nxml,abstract,levenshtein,string,0,1,0,0,"Pi sampling, derived from the incomplete factorial approach, is an effort to maximize the diversity of macromolecular crystallization conditions and to facilitate the preparation of 96-condition initial screens.The Pi sampling method is derived from the incomplete factorial approach to macromolecular crystallization screen design. The resulting ‘Pi screens’ have a modular distribution of a given set of up to 36 stock solutions. Maximally diverse conditions can be produced by taking into account the properties of the chemicals used in the formulation and the concentrations of the corresponding solutions. The Pi sampling method has been implemented in a web-based application that generates screen formulations and recipes. It is particularly adapted to screens consisting of 96 different conditions. The flexibility and efficiency of Pi sampling is demonstrated by the crystallization of soluble proteins and of an integral membrane-protein sample.",The Pi sampling method is derived from the incomplete factorial approach to macromolecular crystallization screen design. The resulting 'Pi screens' have a modular distribution of a given set of up to 36 stock solutions. Maximally diverse conditions can be produced by taking into account the properties of the chemicals used in the formulation and the concentrations of the corresponding solutions. The Pi sampling method has been implemented in a web-based application that generates screen formulations and recipes. It is particularly adapted to screens consisting of 96 different conditions. The flexibility and efficiency of Pi sampling is demonstrated by the crystallization of soluble proteins and of an integral membrane-protein sample.
d-67-00463.grobid-tei.xml,d-67-00463.nxml,keywords,exact,set,0,0,1,0,"GPCR, incomplete factorial approach, initial screen formulation, macromolecular crystallization, membrane-protein crystallization, modular distribution",
d-67-00463.grobid-tei.xml,d-67-00463.nxml,keywords,levenshtein,set,0,0,1,0,"GPCR, incomplete factorial approach, initial screen formulation, macromolecular crystallization, membrane-protein crystallization, modular distribution",
d-67-00463.grobid-tei.xml,d-67-00463.nxml,author_surnames,exact,set,1,0,0,0,"Gorrec, Lebon, Palmer, Warne","Gorrec, Lebon, Palmer, Warne"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,author_surnames,levenshtein,set,1,0,0,0,"Gorrec, Lebon, Palmer, Warne","Gorrec, Lebon, Palmer, Warne"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,first_author_surname,exact,string,1,0,0,0,Gorrec,Gorrec
d-67-00463.grobid-tei.xml,d-67-00463.nxml,first_author_surname,levenshtein,string,1,0,0,0,Gorrec,Gorrec
d-67-00463.grobid-tei.xml,d-67-00463.nxml,author_full_names,exact,set,0,1,0,0,"Colin M. Palmer, Fabrice Gorrec, Guillaume Lebon, Tony Warne","Colin M Palmer, Fabrice Gorrec, Guillaume Lebon, Tony Warne"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,author_full_names,levenshtein,set,1,0,0,0,"Colin M. Palmer, Fabrice Gorrec, Guillaume Lebon, Tony Warne","Colin M Palmer, Fabrice Gorrec, Guillaume Lebon, Tony Warne"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,first_author_full_name,exact,string,1,0,0,0,Fabrice Gorrec,Fabrice Gorrec
d-67-00463.grobid-tei.xml,d-67-00463.nxml,first_author_full_name,levenshtein,string,1,0,0,0,Fabrice Gorrec,Fabrice Gorrec
d-67-00463.grobid-tei.xml,d-67-00463.nxml,affiliation_strings,exact,set,0,1,0,0,"MRC Laboratory of Molecular Biology, England","Acta Crystallographica Section D, MRC Laboratory of Molecular Biology, Hills Road, CB2 0QH, Cambridge, England Correspondence"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,affiliation_strings,levenshtein,set,0,1,0,0,"MRC Laboratory of Molecular Biology, England","Acta Crystallographica Section D, MRC Laboratory of Molecular Biology, Hills Road, CB2 0QH, Cambridge, England Correspondence"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,affiliation_institution,exact,set,0,1,0,0,MRC Laboratory of Molecular Biology,"Acta Crystallographica Section D, MRC Laboratory of Molecular Biology"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,affiliation_institution,levenshtein,set,0,1,0,0,MRC Laboratory of Molecular Biology,"Acta Crystallographica Section D, MRC Laboratory of Molecular Biology"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,section_titles,exact,list,0,1,0,0,"Introduction, Methods, Pi sampling, Pi Sampler, Pi minimal screen preparation and crystallization assays with commercially available soluble proteins, Pi-PEG screen preparation and crystallization assays with a GPCR, Results, Discussion, Pi sampling, The Pi minimal screen, The Pi-PEG screen, Conclusions","Introduction, Figure 2, Methods, Pi sampling, Pi Sampler, Pi minimal screen preparation and crystallization assays with commercially available soluble proteins, Pi-PEG screen preparation and crystallization assays with a GPCR, Set, Results, Discussion, The Pi minimal screen, The Pi-PEG screen, Conclusions"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,section_titles,levenshtein,list,0,1,0,0,"Introduction, Methods, Pi sampling, Pi Sampler, Pi minimal screen preparation and crystallization assays with commercially available soluble proteins, Pi-PEG screen preparation and crystallization assays with a GPCR, Results, Discussion, Pi sampling, The Pi minimal screen, The Pi-PEG screen, Conclusions","Introduction, Figure 2, Methods, Pi sampling, Pi Sampler, Pi minimal screen preparation and crystallization assays with commercially available soluble proteins, Pi-PEG screen preparation and crystallization assays with a GPCR, Set, Results, Discussion, The Pi minimal screen, The Pi-PEG screen, Conclusions"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,tables,exact,table,0,1,0,0,,"[[], [], [], []]"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,tables,levenshtein,table,0,1,0,0,,"[[], [], [], []]"
d-67-00463.grobid-tei.xml,d-67-00463.nxml,table_strings,exact,list,0,1,0,0,,"Details of the samples used with the Pi minimal screen (Table 1) and number of crystallization hits. TEN, buffer consisting of 20 mM 2-amino-2-(hydroxymethyl)-1,3-propanediol (Tris), 1 mM ethylene- diaminetetraacetic acid (EDTA), 1 mM sodium azide and 200 mM sodium chloride. Protein Concentration (mg ml À1 ) MW (kDa) Source and code Buffer/preparation Hits Lysozyme 10.0 14.4 Sigma L6876 Deionized water 56 Concanavalin A 7.0 26.5 Sigma L7647 TEN pH 8.5 16 Glucose isomerase 33.0 43.0 Hampton HR7-102 See product user guide 11 Xylanase 36.0 21.0 Hampton HR7-106 See product user guide 8 Ferritin 50-150 440.0 Fluka 96701 As supplied by the manufacturer 8 Catalase 12.6 62.5 Sigma C3155 Deionized water 6 Citrate synthase 10.0 49.0 Sigma C3260 TEN pH 8.5 5 Lipase B 25.0 35.0 Hampton HR7-099 Deionized water 4 Ribonuclease A 30.0 13.7 Sigma R5503 Deionized water 1 Thaumatin 30.0 22.0 Sigma T7638 Deionized water 1 Sum 116, Hits per condition' observed and corresponding results expected with the binomial distribution (Pi minimal screen). Hits/condition Observed Expected 0 21 26.5 1 45 36.4 2 20 22.5 3 or more 10 10.6 Sum 96 96, Set 1 Set 2 Set 3 Well ID Name Conc. Unit ID Name Conc. Unit ID Name Conc. Unit F6 6 Cacodylate pH 6.5 0.15 M E Potassium thiocyanate 0.030 M P PEG 20 000 18.0 %(w/v) F7 7 MOPS pH 7.0 0.15 M F Sodium iodide 0.060 M Q PEG 1000 52.0 %(w/v) F8 8 HEPES pH 7.5 0.15 M G Propanediol 3.000 %(v/v) R Sodium chloride 2.7 M F9 9 Tris pH 8.0 0.15 M H Calcium chloride 0.030 M S PEG 4000 42.0 %(w/v) F10 10 TAPS pH 8.5 0.15 M I Ethylene glycol 3.000 %(v/v) T Lithium sulfate 1.4 M F11 11 AMPD/Tris pH 9.0 0.15 M J Sodium potassium tartrate 0.030 M U PEG MME 5000 35.0 %(w/v) F12 12 CAPSO pH 9.5 0.15 M K MPD 3.000 %(v/v) V Glycerol 62.0 %(w/v) G1 1 Formate pH 4.0 0.15 M G Propanediol 2.000 %(v/v) M Phosphate 1.1 M G2 2 Acetate pH 4.5 0.15 M H N PEG MME 550 45.00 %(v/v) G3 3 Malate pH 5.0 0.15 M I Ethylene glycol 2.000 %(v/v) O Ammonium nitrate 3.7 M G4 4 Citrate pH 5.5 0.15 M J Sodium potassium tartrate 0.020 M P PEG 20 000 19.0 %(w/v) G5 5 MES pH 6.0 0.15 M K MPD 2.000 %(v/v) Q PEG 1000 56.0 %(w/v) G6 6 Cacodylate pH 6.5 0.15 M L 2-Butanol 2.000 %(v/v) R Sodium chloride 3.0 M G7 7 MOPS pH 7.0 0.15 M A Potassium bromide 0.040 M S PEG 4000 45.0 %(w/v) G8 8 HEPES pH 7.5 0.15 M B PEG 300 2.000 %(v/v) T Lithium sulfate 1.5 M G9 9 Tris pH 8.0 0.15 M C Magnesium sulfate 0.040 M U PEG MME 5000 38.0 %(w/v) G10 10 TAPS pH 8.5 0.15 M D Sodium fluoride 0.008 M V Glycerol 67.0 %(w/v) G11 11 AMPD/Tris pH 9.0 0.15 M E Potassium thiocyanate 0.020 M W Ammonium sulfate 2.6 M G12 12 CAPSO pH 9.5 0.15 M F Sodium iodide 0.040 M X PEG 8000 38.0 %(w/v) H1 1 Formate pH 4.0 0.15 M B PEG 300 1.000 %(v/v) O Ammonium nitrate 4.0 M H2 2 Acetate pH 4.5 0.15 M C Magnesium sulfate 0.020 M P PEG 20 000 20.0 %(w/v) H3 3 Malate pH 5.0 0.15 M D Sodium fluoride 0.004 M Q PEG 1000 60.0 %(w/v) H4 4 Citrate pH 5.5 0.15 M E Potassium thiocyanate 0.010 M R Sodium chloride 3.2 M H5 5 MES pH 6.0 0.15 M F Sodium iodide 0.020 M S PEG 4000 48.0 %(w/v) H6 6 Cacodylate pH 6.5 0.15 M G Propanediol 1.000 %(v/v) T Lithium sulfate 1.6 M H7 7 MOPS pH 7.0 0.15 M H Calcium chloride 0.010 M U PEG MME 5000 40.0 %(w/v) H8 8 HEPES pH 7.5 0.15 M I Ethylene glycol 1.000 %(v/v) V Glycerol 72.0 %(w/v) H9 9 Tris pH 8.0 0.15 M J Sodium potassium tartrate 0.010 M W Ammonium sulfate 2.8 M H10 10 TAPS pH 8.5 0.15 M K MPD 1.000 %(v/v) X PEG 8000 40.0 %(w/v) H11 11 AMPD/Tris pH 9.0 0.15 M L 2-Butanol 1.000 %(v/v) M Phosphate 1.2 M H12 12 CAPSO pH 9.5 0.15 M A Potassium bromide 0.020 M N PEG MME 550 48.00 %(v/v), Set 1 Set 2 Set 3 Well ID Name Conc. Unit ID Name Conc. Unit ID Name Conc. Unit A1 1 Acetate pH 4.8 0.05 M A PEG 200 22.5 %(v/v) M A2 2 Acetate pH 5.2 0.05 M B PEG 300 20.0 %(v/v) N A3 3 MES pH 5.6 0.05 M C PEG MME 350 20.0 %(v/v) O A4 4 MES pH 6.0 0.05 M D PEG 400 20.0 %(v/v) P A5 5 ADA pH 6.4 0.05 M E PEG MME 550 20.0 %(v/v) Q A6 6 ADA pH 6.8 0.05 M F PEG 600 20.0 %(v/v) R A7 7 HEPES pH 7.1 0.05 M G PEG 1000 17.5 %(w/v) S A8 8 HEPES pH 7.3 0.05 M H PEG 1500 17.5 %(w/v) T A9 9 Tris pH 7.6 0.05 M I PEG 2000 15.0 %(w/v) U A10 10 Tris pH 8.0 0.05 M J PEG MME 2000 15.0 %(w/v) V A11 11 Bicine pH 8.4 0.05 M K PEG 3000 15.0 %(w/v) W A12 12 Bicine pH 8.8 0.05 M L PEG 4000 15.0 %(w/v) X B1 1 Acetate pH 4.8 0.05 M H PEG 1500 15.0 %(w/v) O PEG 4000 3.6 %(w/v) B2 2 Acetate pH 5.2 0.05 M I PEG 2000 12.9 %(w/v) P PEG 200 6.4 %(v/v) B3 3 MES pH 5.6 0.05 M J PEG MME 2000 12.9 %(w/v) Q PEG 300 5.7 %(v/v) B4 4 MES pH 6.0 0.05 M K PEG 3000 12.9 %(w/v) R PEG MME 350 5.7 %(v/v) B5 5 ADA pH 6.4 0.05 M L PEG 4000 12.9 %(w/v) S PEG 400 5.7 %(v/v) B6 6 ADA pH 6.8 0.05 M A PEG 200 19.3 %(v/v) T PEG MME 550 5.7 %(v/v) B7 7 HEPES pH 7.1 0.05 M B PEG 300 17.1 %(v/v) U PEG 600 5.7 %(v/v) B8 8 HEPES pH 7.3 0.05 M C PEG MME 350 17.1 %(v/v) V PEG 1000 5.0 %(w/v) B9 9 Tris pH 7.6 0.05 M D PEG 400 17.1 %(v/v) W PEG 1500 5.0 %(w/v) B10 10 Tris pH 8.0 0.05 M E PEG MME 550 17.1 %(v/v) X PEG 2000 4.3 %(w/v) B11 11 Bicine pH 8.4 0.05 M F PEG 600 17.1 %(v/v) M PEG MME 2000 4.3 %(w/v) B12 12 Bicine pH 8.8 0.05 M G PEG 1000 15.0 %(w/v) N PEG 3000 4.3 %(w/v) C1 1 Acetate pH 4.8 0.05 M C PEG MME 350 14.3 %(v/v) Q PEG 300 11.4 %(v/v) C2 2 Acetate pH 5.2 0.05 M D PEG 400 14.3 %(v/v) R PEG MME 350 11.4 %(v/v) C3 3 MES pH 5.6 0.05 M E PEG MME 550 14.3 %(v/v) S PEG 400 11.4 %(v/v) C4 4 MES pH 6.0 0.05 M F PEG 600 14.3 %(v/v) T PEG MME 550 11.4 %(v/v) C5 5 ADA pH 6.4 0.05 M G PEG 1000 12.5 %(w/v) U PEG 600 11.4 %(v/v) C6 6 ADA pH 6.8 0.05 M H PEG 1500 12.5 %(w/v) V PEG 1000 10.0 %(w/v) C7 7 HEPES pH 7.1 0.05 M I PEG 2000 10.7 %(w/v) W PEG 1500 10.0 %(w/v) C8 8 HEPES pH 7.3 0.05 M J PEG MME 2000 10.7 %(w/v) X PEG 2000 8.6 %(w/v) C9 9 Tris pH 7.6 0.05 M K PEG 3000 10.7 %(w/v) M PEG MME 2000 8.6 %(w/v) C10 10 Tris pH 8.0 0.05 M L PEG 4000 10.7 %(w/v) N PEG 3000 8.6 %(w/v) C11 11 Bicine pH 8.4 0.05 M A PEG 200 16.1 %(v/v) O PEG 4000 7.1 %(w/v) C12 12 Bicine pH 8.8 0.05 M B PEG 300 14.3 %(v/v) P PEG 200 12.9 %(v/v) D1 1 Acetate pH 4.8 0.05 M J PEG MME 2000 8.6 %(w/v) S PEG 400 17.1 %(w/v) D2 2 Acetate pH 5.2 0.05 M K PEG 3000 8.6 %(w/v) T PEG MME 550 17.1 %(v/v) D3 3 MES pH 5.6 0.05 M L PEG 4000 8.6 %(w/v) U PEG 600 17.1 %(v/v) D4 4 MES pH 6.0 0.05 M A PEG 200 12.9 %(v/v) V PEG 1000 15.0 %(w/v) D5 5 ADA pH 6.4 0.05 M B PEG 300 11.4 %(v/v) W PEG 1500 15.0 %(w/v) D6 6 ADA pH 6.8 0.05 M C PEG MME 350 11.4 %(v/v) X PEG 2000 12.9 %(w/v) D7 7 HEPES pH 7.1 0.05 M D PEG 400 11.4 %(v/v) M PEG MME 2000 12.9 %(w/v) D8 8 HEPES pH 7.3 0.05 M E PEG MME 550 11.4 %(v/v) N PEG 3000 12.9 %(w/v) D9 9 Tris pH 7.6 0.05 M F PEG 600 11.4 %(v/v) O PEG 4000 10.7 %(w/v) D10 10 Tris pH 8.0 0.05 M G PEG 1000 10.0 %(w/v) P PEG 200 19.3 %(v/v) D11 11 Bicine pH 8.4 0.05 M H PEG 1500 10.0 %(w/v) Q PEG 300 17.1 %(v/v) D12 12 Bicine pH 8.8 0.05 M I PEG 2000 8.6 %(w/v) R PEG MME 350 17.1 %(v/v) E1 1 Acetate pH 4.8 0.05 M E PEG MME 550 8.6 %(v/v) U PEG 600 22.9 %(v/v) E2 2 Acetate pH 5.2 0.05 M F PEG 600 8.6 %(v/v) V PEG 1000 20.0 %(w/v) E3 3 MES pH 5.6 0.05 M G PEG 1000 7.5 %(w/v) W PEG 1500 20.0 %(w/v) E4 4 MES pH 6.0 0.05 M H PEG 1500 7.5 %(w/v) X PEG 2000 17.1 %(w/v) E5 5 ADA pH 6.4 0.05 M I PEG 2000 6.4 %(w/v) M PEG MME 2000 17.1 %(w/v) E6 6 ADA pH 6.8 0.05 M J PEG MME 2000 6.4 %(w/v) N PEG 3000 17.1 %(w/v) E7 7 HEPES pH 7.1 0.05 M K PEG 3000 6.4 %(w/v) O PEG 4000 14.3 %(w/v) E8 8 HEPES pH 7.3 0.05 M L PEG 4000 6.4 %(w/v) P PEG 200 25.7 %(v/v) E9 9 Tris pH 7.6 0.05 M A PEG 200 9.6 %(v/v) Q PEG 300 22.9 %(v/v) E10 10 Tris pH 8.0 0.05 M B PEG 300 8.6 %(v/v) R PEG MME 350 22.9 %(v/v) E11 11 Bicine pH 8.4 0.05 M C PEG MME 350 8.6 %(v/v) S PEG 400 22.9 %(v/v) E12 12 Bicine pH 8.8 0.05 M D PEG 400 8.6 %(v/v) T PEG MME 550 22.9 %(v/v) F1 1 Acetate pH 4.8 0.05 M L PEG 4000 4.3 %(w/v) W PEG 1500 25.0 %(w/v) F2 2 Acetate pH 5.2 0.05 M A PEG 200 6.4 %(v/v) X PEG 2000 21.4 %(w/v) F3 3 MES pH 5.6 0.05 M B PEG 300 5.7 %(v/v) M PEG MME 2000 21.4 %(w/v) F4 4 MES pH 6.0 0.05 M C PEG MME 350 5.7 %(v/v) N PEG 3000 21.4 %(w/v) F5 5 ADA pH 6.4 0.05 M D PEG 400 5.7 %(v/v) O PEG 4000 17.9 %(w/v) F6 6 ADA pH 6.8 0.05 M E PEG MME 550 5.7 %(v/v) P PEG 200 32.1 %(v/v) F7 7 HEPES pH 7.1 0.05 M F PEG 600 5.7 %(v/v) Q PEG 300 28.6 %(v/v) F8 8 HEPES pH 7.3 0.05 M G PEG 1000 5.0 %(w/v) R PEG MME 350 28.6 %(v/v) F9 9 Tris pH 7.6 0.05 M H PEG 1500 5.0 %(w/v) S PEG 400 28.6 %(v/v)"
