prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual
apa0100-0653.cermine.xml,apa0100-0653.nxml,abstract,exact,string,0,1,0,0,"Aim To determine whether the size and shape of the placental surface predict blood pressure in childhood. Methods We studied blood pressure in 471 nine-year-old Indian children whose placental length, breadth and weight were measured in a prospective birth cohort study. Results In the daughters of short mothers (<median height), systolic blood pressure (SBP) rose as placental breadth increased (β = 0.69 mmHg/cm, p = 0.05) and as the ratio of placental surface area to birthweight increased (p = 0.0003). In the daughters of tall mothers, SBP rose as the difference between placental length and breadth increased (β = 1.40 mmHg/cm, p = 0.007), that is as the surface became more oval. Among boys, associations with placental size were only statistically significant after adjusting for current BMI and height. After adjustment, SBP rose as placental breadth, area and weight decreased (for breadth β = −0.68 mmHg/cm, p < 0.05 for all three measurements). Conclusions The size and shape of the placental surface predict childhood blood pressure. Blood pressure may be programmed by variation in the normal processes of placentation: these include implantation, expansion of the chorionic surface in mid-gestation and compensatory expansion of the chorionic surface in late gestation.","Aim: To determine whether the size and shape of the placental surface predict blood pressure in childhood. Methods: We studied blood pressure in 471 nine-year-old Indian children whose placental length, breadth and weight were measured in a prospective birth cohort study. Results: In the daughters of short mothers (<median height), systolic blood pressure (SBP) rose as placental breadth increased (b = 0.69 mmHg ? cm, p = 0.05) and as the ratio of placental surface area to birthweight increased (p = 0.0003). In the daughters of tall mothers, SBP rose as the difference between placental length and breadth increased (b = 1.40 mmHg ? cm, p = 0.007), that is as the surface became more oval. Among boys, associations with placental size were only statistically significant after adjusting for current BMI and height. After adjustment, SBP rose as placental breadth, area and weight decreased (for breadth b = )0.68 mmHg ? cm, p < 0.05 for all three measurements)."
apa0100-0653.cermine.xml,apa0100-0653.nxml,abstract,levenshtein,string,0,1,0,0,"Aim To determine whether the size and shape of the placental surface predict blood pressure in childhood. Methods We studied blood pressure in 471 nine-year-old Indian children whose placental length, breadth and weight were measured in a prospective birth cohort study. Results In the daughters of short mothers (<median height), systolic blood pressure (SBP) rose as placental breadth increased (β = 0.69 mmHg/cm, p = 0.05) and as the ratio of placental surface area to birthweight increased (p = 0.0003). In the daughters of tall mothers, SBP rose as the difference between placental length and breadth increased (β = 1.40 mmHg/cm, p = 0.007), that is as the surface became more oval. Among boys, associations with placental size were only statistically significant after adjusting for current BMI and height. After adjustment, SBP rose as placental breadth, area and weight decreased (for breadth β = −0.68 mmHg/cm, p < 0.05 for all three measurements). Conclusions The size and shape of the placental surface predict childhood blood pressure. Blood pressure may be programmed by variation in the normal processes of placentation: these include implantation, expansion of the chorionic surface in mid-gestation and compensatory expansion of the chorionic surface in late gestation.","Aim: To determine whether the size and shape of the placental surface predict blood pressure in childhood. Methods: We studied blood pressure in 471 nine-year-old Indian children whose placental length, breadth and weight were measured in a prospective birth cohort study. Results: In the daughters of short mothers (<median height), systolic blood pressure (SBP) rose as placental breadth increased (b = 0.69 mmHg ? cm, p = 0.05) and as the ratio of placental surface area to birthweight increased (p = 0.0003). In the daughters of tall mothers, SBP rose as the difference between placental length and breadth increased (b = 1.40 mmHg ? cm, p = 0.007), that is as the surface became more oval. Among boys, associations with placental size were only statistically significant after adjusting for current BMI and height. After adjustment, SBP rose as placental breadth, area and weight decreased (for breadth b = )0.68 mmHg ? cm, p < 0.05 for all three measurements)."
apa0100-0653.cermine.xml,apa0100-0653.nxml,author_full_names,exact,set,0,1,0,0,"Caroline HD Fall, Chitra LS Karat, David JP Barker, Ghattu V Krishnaveni, Jacqueline C Hill, Nicola R Winder, Sargoor R Veena","Caroline HD Fall, Chitra LS Karat, David JP Barker, Ghattu V Krishnaveni, Jacqueline C Hill, Nicola R Winder (nw@mrc.soton.ac.uk), Sargoor R Veena"
apa0100-0653.cermine.xml,apa0100-0653.nxml,author_full_names,levenshtein,set,0,1,0,0,"Caroline HD Fall, Chitra LS Karat, David JP Barker, Ghattu V Krishnaveni, Jacqueline C Hill, Nicola R Winder, Sargoor R Veena","Caroline HD Fall, Chitra LS Karat, David JP Barker, Ghattu V Krishnaveni, Jacqueline C Hill, Nicola R Winder (nw@mrc.soton.ac.uk), Sargoor R Veena"
apa0100-0653.cermine.xml,apa0100-0653.nxml,first_author_full_name,exact,string,0,1,0,0,Nicola R Winder,Nicola R Winder (nw@mrc.soton.ac.uk)
apa0100-0653.cermine.xml,apa0100-0653.nxml,first_author_full_name,levenshtein,string,0,1,0,0,Nicola R Winder,Nicola R Winder (nw@mrc.soton.ac.uk)
apa0100-0653.cermine.xml,apa0100-0653.nxml,author_aff_strings,exact,set,0,1,0,0,"Epidemiology Research Unit, CSI Holdsworth Memorial Hospital, Mysore 570021, India, MRC Lifecourse Epidemiology Unit, Southampton General Hospital, University of Southampton, Southampton, UK","1.MRC Lifecourse Epidemiology Unit, Southampton General Hospital, University of Southampton, Southampton, UK 2.Epidemiology Research Unit, CSI Holdsworth Memorial Hospital, Mysore 570021, India"
apa0100-0653.cermine.xml,apa0100-0653.nxml,author_aff_strings,levenshtein,set,0,1,0,0,"Epidemiology Research Unit, CSI Holdsworth Memorial Hospital, Mysore 570021, India, MRC Lifecourse Epidemiology Unit, Southampton General Hospital, University of Southampton, Southampton, UK","1.MRC Lifecourse Epidemiology Unit, Southampton General Hospital, University of Southampton, Southampton, UK 2.Epidemiology Research Unit, CSI Holdsworth Memorial Hospital, Mysore 570021, India"
apa0100-0653.cermine.xml,apa0100-0653.nxml,first_author_surname,exact,string,0,0,1,0,Winder,
apa0100-0653.cermine.xml,apa0100-0653.nxml,first_author_surname,levenshtein,string,0,0,1,0,Winder,
apa0100-0653.cermine.xml,apa0100-0653.nxml,keywords,exact,set,0,1,0,0,"Birth size, Blood pressure, Indian children, Maternal height, Placental surface","Blood pressure, Indian children, Maternal height, Placental surface, eol>Birth size"
apa0100-0653.cermine.xml,apa0100-0653.nxml,keywords,levenshtein,set,0,1,0,0,"Birth size, Blood pressure, Indian children, Maternal height, Placental surface","Blood pressure, Indian children, Maternal height, Placental surface, eol>Birth size"
e-67-o1363.cermine.xml,e-67-o1363.nxml,section_titles,exact,set,0,1,0,0,", Crystal data, Data collection, Experimental, Refinement, Related literature, Supplementary Material","-, Comment, Crystal data, Data collection, Experimental, Refinement, Refinement Figures, Related literature"
e-67-o1363.cermine.xml,e-67-o1363.nxml,section_titles,levenshtein,set,0,1,0,0,", Crystal data, Data collection, Experimental, Refinement, Related literature, Supplementary Material","-, Comment, Crystal data, Data collection, Experimental, Refinement, Refinement Figures, Related literature"
e-67-o1363.cermine.xml,e-67-o1363.nxml,title,exact,string,0,1,0,0,"3-Allyl-1-{[3-(4-nitro­phen­yl)-4,5-dihydro-1,3-oxazol-5-yl]meth­yl}-1H-anthra[1,2-d]imidazole-2,6,11(3H)-trione","3-Allyl-1-{[3-(4-nitrophenyl)-4,5- dihydro-1,3-oxazol-5-yl]methyl}-1H- anthra[1,2-d]imidazole-2,6,11(3H)- trione"
e-67-o1363.cermine.xml,e-67-o1363.nxml,title,levenshtein,string,1,0,0,0,"3-Allyl-1-{[3-(4-nitro­phen­yl)-4,5-dihydro-1,3-oxazol-5-yl]meth­yl}-1H-anthra[1,2-d]imidazole-2,6,11(3H)-trione","3-Allyl-1-{[3-(4-nitrophenyl)-4,5- dihydro-1,3-oxazol-5-yl]methyl}-1H- anthra[1,2-d]imidazole-2,6,11(3H)- trione"
e-67-o1363.cermine.xml,e-67-o1363.nxml,author_surnames,exact,set,0,0,1,0,"Afrakssou, Capet, El Ammari, Haoudi, Rolando",
e-67-o1363.cermine.xml,e-67-o1363.nxml,author_surnames,levenshtein,set,0,0,1,0,"Afrakssou, Capet, El Ammari, Haoudi, Rolando",
e-67-o1363.cermine.xml,e-67-o1363.nxml,abstract,exact,string,0,0,1,0,"The mol­ecular structure of the title compound, C28H20N4O6, consists of three fused six-membered rings (A,B,C) and one five-membered ring (D). The latter is linked to an isoxazole ring (E) via a methyl­ene unit. A 4-nitro-phenyl substituent (F) is attached to the isoxazole. The fused five and six-membered rings (C,D) are almost coplanar with an r.m.s. deviation of 0.0345 Å and make a dihedral angle of 9.40 (8)° with ring A. The isoxazole and 4-nitro-phenyl rings (E,F) are also almost coplanar with the imidazole and the fused adjacent ring (C,D), forming a dihedral angle of 11.4 (6)°. The crystal packing displays inter­molecular C—H⋯O hydrogen bonding. An intra­molecular C—H⋯O inter­action also occurs.",
e-67-o1363.cermine.xml,e-67-o1363.nxml,abstract,levenshtein,string,0,0,1,0,"The mol­ecular structure of the title compound, C28H20N4O6, consists of three fused six-membered rings (A,B,C) and one five-membered ring (D). The latter is linked to an isoxazole ring (E) via a methyl­ene unit. A 4-nitro-phenyl substituent (F) is attached to the isoxazole. The fused five and six-membered rings (C,D) are almost coplanar with an r.m.s. deviation of 0.0345 Å and make a dihedral angle of 9.40 (8)° with ring A. The isoxazole and 4-nitro-phenyl rings (E,F) are also almost coplanar with the imidazole and the fused adjacent ring (C,D), forming a dihedral angle of 11.4 (6)°. The crystal packing displays inter­molecular C—H⋯O hydrogen bonding. An intra­molecular C—H⋯O inter­action also occurs.",
e-67-o1363.cermine.xml,e-67-o1363.nxml,author_full_names,exact,set,0,1,0,0,"Amal Haoudi, Christian Rolando, Frédéric Capet, Lahcen El Ammari, Zahra Afrakssou","Amal Haoudi, Christian Rolando, Fre´ de´ ric Capet, Lahcen El Ammari, Zahra Afrakssou"
e-67-o1363.cermine.xml,e-67-o1363.nxml,author_full_names,levenshtein,set,0,1,0,0,"Amal Haoudi, Christian Rolando, Frédéric Capet, Lahcen El Ammari, Zahra Afrakssou","Amal Haoudi, Christian Rolando, Fre´ de´ ric Capet, Lahcen El Ammari, Zahra Afrakssou"
e-67-o1363.cermine.xml,e-67-o1363.nxml,first_author_full_name,exact,string,1,0,0,0,Zahra Afrakssou,Zahra Afrakssou
e-67-o1363.cermine.xml,e-67-o1363.nxml,first_author_full_name,levenshtein,string,1,0,0,0,Zahra Afrakssou,Zahra Afrakssou
e-67-o1363.cermine.xml,e-67-o1363.nxml,author_aff_strings,exact,set,0,1,0,0,"France, Morocco","Laboratoire de Chimie Organique Applique ?e, Universite ? Sidi Mohamed Ben Abdallah, Faculte ? des Sciences et Techniques, Route d'Immouzzer, BP 2202 Fe`s, Morocco, Laboratoire de Chimie du Solide Applique ?e, Faculte ? des Sciences, Universite ? Mohammed V-Agdal, Avenue Ibn Battouta, BP 1014, Rabat, Morocco, USR 3290 Miniaturisation pour l'Analyse, la Synthe`se et la Prote ?omique, 59655 Villeneuve d'Ascq Cedex, Universite ? Lille-1, France, Unite ? de Catalyse et de Chimie du Solide (UCCS), UMR 8181, Ecole Nationale Supe ?rieure de Chimie de Lille, France"
e-67-o1363.cermine.xml,e-67-o1363.nxml,author_aff_strings,levenshtein,set,0,1,0,0,"France, Morocco","Laboratoire de Chimie Organique Applique ?e, Universite ? Sidi Mohamed Ben Abdallah, Faculte ? des Sciences et Techniques, Route d'Immouzzer, BP 2202 Fe`s, Morocco, Laboratoire de Chimie du Solide Applique ?e, Faculte ? des Sciences, Universite ? Mohammed V-Agdal, Avenue Ibn Battouta, BP 1014, Rabat, Morocco, USR 3290 Miniaturisation pour l'Analyse, la Synthe`se et la Prote ?omique, 59655 Villeneuve d'Ascq Cedex, Universite ? Lille-1, France, Unite ? de Catalyse et de Chimie du Solide (UCCS), UMR 8181, Ecole Nationale Supe ?rieure de Chimie de Lille, France"
e-67-o1363.cermine.xml,e-67-o1363.nxml,first_author_surname,exact,string,0,0,1,0,Afrakssou,
e-67-o1363.cermine.xml,e-67-o1363.nxml,first_author_surname,levenshtein,string,0,0,1,0,Afrakssou,
e-67-o1363.cermine.xml,e-67-o1363.nxml,keywords,exact,set,0,0,0,1,,
e-67-o1363.cermine.xml,e-67-o1363.nxml,keywords,levenshtein,set,0,0,0,1,,
aas0055-0039.cermine.xml,aas0055-0039.nxml,section_titles,exact,set,0,1,0,0,"Clinical parameters of the patients, Discussion, Fluid composition and study design, Methods, Patients and CRRT treatments, Results, Statistics","-, Acknowledgements, Clinical parameters of the patients, Discussion, Fluid composition and study design, Methods, Patients and CRRT treatments, Results, Statistics"
aas0055-0039.cermine.xml,aas0055-0039.nxml,section_titles,levenshtein,set,0,1,0,0,"Clinical parameters of the patients, Discussion, Fluid composition and study design, Methods, Patients and CRRT treatments, Results, Statistics","-, Acknowledgements, Clinical parameters of the patients, Discussion, Fluid composition and study design, Methods, Patients and CRRT treatments, Results, Statistics"
aas0055-0039.cermine.xml,aas0055-0039.nxml,title,exact,string,1,0,0,0,Phosphate-containing dialysis solution prevents hypophosphatemia during continuous renal replacement therapy,Phosphate-containing dialysis solution prevents hypophosphatemia during continuous renal replacement therapy
aas0055-0039.cermine.xml,aas0055-0039.nxml,title,levenshtein,string,1,0,0,0,Phosphate-containing dialysis solution prevents hypophosphatemia during continuous renal replacement therapy,Phosphate-containing dialysis solution prevents hypophosphatemia during continuous renal replacement therapy
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_surnames,exact,set,0,0,1,0,"BROMAN, CARLSSON, FRIBERG, GODALY, WIESLANDER",
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_surnames,levenshtein,set,0,0,1,0,"BROMAN, CARLSSON, FRIBERG, GODALY, WIESLANDER",
aas0055-0039.cermine.xml,aas0055-0039.nxml,abstract,exact,string,0,1,0,0,"Background Hypophosphatemia occurs in up to 80% of the patients during continuous renal replacement therapy (CRRT). Phosphate supplementation is time-consuming and the phosphate level might be dangerously low before normophosphatemia is re-established. This study evaluated the possibility to prevent hypophosphatemia during CRRT treatment by using a new commercially available phosphate-containing dialysis fluid. Methods Forty-two heterogeneous intensive care unit patients, admitted between January 2007 and July 2008, undergoing hemodiafiltration, were treated with a new Gambro dialysis solution with 1.2 mM phosphate (Phoxilium) or with standard medical treatment (Hemosol B0). The patients were divided into three groups: group 1 (n=14) receiving standard medical treatment and intravenous phosphate supplementation as required, group 2 (n=14) receiving the phosphate solution as dialysate solution and Hemosol B0 as replacement solution and group 3 (n=14) receiving the phosphate-containing solution as both dialysate and replacement solutions. Results Standard medical treatment resulted in hypophosphatemia in 11 of 14 of the patients (group 1) compared with five of 14 in the patients receiving phosphate solution as the dialysate solution and Hemosol B0 as the replacement solution (group 2). Patients treated with the phosphate-containing dialysis solution (group 3) experienced stable serum phosphate levels throughout the study. Potassium, ionized calcium, magnesium, pH, pCO2 and bicarbonate remained unchanged throughout the study. Conclusion The new phosphate-containing replacement and dialysis solution reduces the variability of serum phosphate levels during CRRT and eliminates the incidence of hypophosphatemia.","Background: Hypophosphatemia occurs in up to 80% of the patients during continuous renal replacement therapy (CRRT). Phosphate supplementation is time-consuming and the phosphate level might be dangerously low before normophosphatemia is re-established. This study evaluated the possibility to prevent hypophosphatemia during CRRT treatment by using a new commercially available phosphate-containing dialysis fluid. Methods: Forty-two heterogeneous intensive care unit patients, admitted between January 2007 and July 2008, undergoing hemodiafiltration, were treated with a new Gambro dialysis solution with 1.2 mM phosphate (Phoxilium) or with standard medical treatment (Hemosol B0). The patients were divided into three groups: group 1 (n 5 14) receiving standard medical treatment and intravenous phosphate supplementation as required, group 2 (n 5 14) receiving the phosphate solution as dialysate solution and Hemosol B0 as replacement solution and group 3 (n 5 14) receiving the phosphate-containing solution as both dialysate and replacement solutions."
aas0055-0039.cermine.xml,aas0055-0039.nxml,abstract,levenshtein,string,0,1,0,0,"Background Hypophosphatemia occurs in up to 80% of the patients during continuous renal replacement therapy (CRRT). Phosphate supplementation is time-consuming and the phosphate level might be dangerously low before normophosphatemia is re-established. This study evaluated the possibility to prevent hypophosphatemia during CRRT treatment by using a new commercially available phosphate-containing dialysis fluid. Methods Forty-two heterogeneous intensive care unit patients, admitted between January 2007 and July 2008, undergoing hemodiafiltration, were treated with a new Gambro dialysis solution with 1.2 mM phosphate (Phoxilium) or with standard medical treatment (Hemosol B0). The patients were divided into three groups: group 1 (n=14) receiving standard medical treatment and intravenous phosphate supplementation as required, group 2 (n=14) receiving the phosphate solution as dialysate solution and Hemosol B0 as replacement solution and group 3 (n=14) receiving the phosphate-containing solution as both dialysate and replacement solutions. Results Standard medical treatment resulted in hypophosphatemia in 11 of 14 of the patients (group 1) compared with five of 14 in the patients receiving phosphate solution as the dialysate solution and Hemosol B0 as the replacement solution (group 2). Patients treated with the phosphate-containing dialysis solution (group 3) experienced stable serum phosphate levels throughout the study. Potassium, ionized calcium, magnesium, pH, pCO2 and bicarbonate remained unchanged throughout the study. Conclusion The new phosphate-containing replacement and dialysis solution reduces the variability of serum phosphate levels during CRRT and eliminates the incidence of hypophosphatemia.","Background: Hypophosphatemia occurs in up to 80% of the patients during continuous renal replacement therapy (CRRT). Phosphate supplementation is time-consuming and the phosphate level might be dangerously low before normophosphatemia is re-established. This study evaluated the possibility to prevent hypophosphatemia during CRRT treatment by using a new commercially available phosphate-containing dialysis fluid. Methods: Forty-two heterogeneous intensive care unit patients, admitted between January 2007 and July 2008, undergoing hemodiafiltration, were treated with a new Gambro dialysis solution with 1.2 mM phosphate (Phoxilium) or with standard medical treatment (Hemosol B0). The patients were divided into three groups: group 1 (n 5 14) receiving standard medical treatment and intravenous phosphate supplementation as required, group 2 (n 5 14) receiving the phosphate solution as dialysate solution and Hemosol B0 as replacement solution and group 3 (n 5 14) receiving the phosphate-containing solution as both dialysate and replacement solutions."
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_full_names,exact,set,0,1,0,0,"A WIESLANDER, G GODALY, H FRIBERG, M BROMAN, O CARLSSON","A. WIESLANDER, G. GODALY, H. FRIBERG, M. BROMAN, O. CARLSSON"
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_full_names,levenshtein,set,0,1,0,0,"A WIESLANDER, G GODALY, H FRIBERG, M BROMAN, O CARLSSON","A. WIESLANDER, G. GODALY, H. FRIBERG, M. BROMAN, O. CARLSSON"
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_author_full_name,exact,string,0,1,0,0,M BROMAN,M. BROMAN
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_author_full_name,levenshtein,string,1,0,0,0,M BROMAN,M. BROMAN
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_aff_strings,exact,set,1,0,0,0,"Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden","Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden"
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_aff_strings,levenshtein,set,1,0,0,0,"Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden","Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden"
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_author_surname,exact,string,0,0,1,0,BROMAN,
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_author_surname,levenshtein,string,0,0,1,0,BROMAN,
aas0055-0039.cermine.xml,aas0055-0039.nxml,keywords,exact,set,0,0,0,1,,
aas0055-0039.cermine.xml,aas0055-0039.nxml,keywords,levenshtein,set,0,0,0,1,,
f-67-00344.cermine.xml,f-67-00344.nxml,section_titles,exact,set,0,1,0,0,"Crystallization, Data collection, Introduction, Materials and methods, Optimization of refolding conditions and protein purification, Protein expression and purification of inclusion bodies, Results and discussion","1. Introduction, 2. Materials and methods, 3. Results and discussion"
f-67-00344.cermine.xml,f-67-00344.nxml,section_titles,levenshtein,set,0,1,0,0,"Crystallization, Data collection, Introduction, Materials and methods, Optimization of refolding conditions and protein purification, Protein expression and purification of inclusion bodies, Results and discussion","1. Introduction, 2. Materials and methods, 3. Results and discussion"
f-67-00344.cermine.xml,f-67-00344.nxml,title,exact,string,1,0,0,0,"Refolding, crystallization and preliminary X-ray crystallographic study of the whole extracellular regions of nectins","Refolding, crystallization and preliminary X-ray crystallographic study of the whole extracellular regions of nectins"
f-67-00344.cermine.xml,f-67-00344.nxml,title,levenshtein,string,1,0,0,0,"Refolding, crystallization and preliminary X-ray crystallographic study of the whole extracellular regions of nectins","Refolding, crystallization and preliminary X-ray crystallographic study of the whole extracellular regions of nectins"
f-67-00344.cermine.xml,f-67-00344.nxml,author_surnames,exact,set,0,0,1,0,"Nakagawa, Narita, Sakisaka, Suzuki, Takai, Yamamoto",
f-67-00344.cermine.xml,f-67-00344.nxml,author_surnames,levenshtein,set,0,0,1,0,"Nakagawa, Narita, Sakisaka, Suzuki, Takai, Yamamoto",
f-67-00344.cermine.xml,f-67-00344.nxml,abstract,exact,string,0,0,1,0,"The whole extracellular regions of nectin-1 (nectin-1-EC) and nectin-2 (nectin-2-EC) were expressed in E. coli as inclusion bodies, solubilized in 8 M urea and then refolded by rapid dilution. Refolded nectin-1-EC and nectin-2-EC were subsequently purified using three chromatographic steps and crystallized by the hanging-drop vapour-diffusion method.The nectin family of Ca2+-independent immunoglobulin-like cell–cell adhesion molecules contains four members. Nectins, which have three Ig-like domains in their extracellular region, form cell–cell adherens junctions cooperatively with cadherins. The whole extracellular regions of nectin-1 (nectin-1-EC) and nectin-­2 (nectin-2-EC) were expressed in Escherichia coli as inclusion bodies, solubilized in 8 M urea and then refolded by rapid dilution into refolding solution. The refolded proteins were subsequently purified by three chromatographic steps and crystallized using the hanging-drop vapour-diffusion method. The nectin-1-EC crystals belonged to space group P213 and the nectin-2-EC crystals belonged to space group P6122 or P6522.",
f-67-00344.cermine.xml,f-67-00344.nxml,abstract,levenshtein,string,0,0,1,0,"The whole extracellular regions of nectin-1 (nectin-1-EC) and nectin-2 (nectin-2-EC) were expressed in E. coli as inclusion bodies, solubilized in 8 M urea and then refolded by rapid dilution. Refolded nectin-1-EC and nectin-2-EC were subsequently purified using three chromatographic steps and crystallized by the hanging-drop vapour-diffusion method.The nectin family of Ca2+-independent immunoglobulin-like cell–cell adhesion molecules contains four members. Nectins, which have three Ig-like domains in their extracellular region, form cell–cell adherens junctions cooperatively with cadherins. The whole extracellular regions of nectin-1 (nectin-1-EC) and nectin-­2 (nectin-2-EC) were expressed in Escherichia coli as inclusion bodies, solubilized in 8 M urea and then refolded by rapid dilution into refolding solution. The refolded proteins were subsequently purified by three chromatographic steps and crystallized using the hanging-drop vapour-diffusion method. The nectin-1-EC crystals belonged to space group P213 and the nectin-2-EC crystals belonged to space group P6122 or P6522.",
f-67-00344.cermine.xml,f-67-00344.nxml,author_full_names,exact,set,0,1,0,0,"Atsushi Nakagawa, Hirotaka Narita, Mamoru Suzuki, Toshiaki Sakisaka, Yasunori Yamamoto, Yoshimi Takai",Laboratory of Supramolecular Crystallography
f-67-00344.cermine.xml,f-67-00344.nxml,author_full_names,levenshtein,set,0,1,0,0,"Atsushi Nakagawa, Hirotaka Narita, Mamoru Suzuki, Toshiaki Sakisaka, Yasunori Yamamoto, Yoshimi Takai",Laboratory of Supramolecular Crystallography
f-67-00344.cermine.xml,f-67-00344.nxml,first_author_full_name,exact,string,0,1,0,0,Hirotaka Narita,Laboratory of Supramolecular Crystallography
f-67-00344.cermine.xml,f-67-00344.nxml,first_author_full_name,levenshtein,string,0,1,0,0,Hirotaka Narita,Laboratory of Supramolecular Crystallography
f-67-00344.cermine.xml,f-67-00344.nxml,author_aff_strings,exact,set,0,1,0,0,"Kobe University Graduate School of Medicine, Japan, Osaka University, Japan","Division of Membrane Dynamics, Department of Physiology and Cell Biology, Kobe University Graduate School of Medicine, Kobe 650-0017, Japan, Division of Molecular and Cellular Biology, Department of Biochemistry and Molecular Biology, Kobe University Graduate School of Medicine, Kobe 650-0017, Japan, Hirotaka Narita, Research Center for Structural and Functional Proteomics, Institute for Protein Research, Osaka University, Suita 565-0871, Japan, Yasunori Yamamoto"
f-67-00344.cermine.xml,f-67-00344.nxml,author_aff_strings,levenshtein,set,0,1,0,0,"Kobe University Graduate School of Medicine, Japan, Osaka University, Japan","Division of Membrane Dynamics, Department of Physiology and Cell Biology, Kobe University Graduate School of Medicine, Kobe 650-0017, Japan, Division of Molecular and Cellular Biology, Department of Biochemistry and Molecular Biology, Kobe University Graduate School of Medicine, Kobe 650-0017, Japan, Hirotaka Narita, Research Center for Structural and Functional Proteomics, Institute for Protein Research, Osaka University, Suita 565-0871, Japan, Yasunori Yamamoto"
f-67-00344.cermine.xml,f-67-00344.nxml,first_author_surname,exact,string,0,0,1,0,Narita,
f-67-00344.cermine.xml,f-67-00344.nxml,first_author_surname,levenshtein,string,0,0,1,0,Narita,
f-67-00344.cermine.xml,f-67-00344.nxml,keywords,exact,set,0,0,1,0,"adherens junctions, cell-adhesion molecules, immunoglobulin-like domains",
f-67-00344.cermine.xml,f-67-00344.nxml,keywords,levenshtein,set,0,0,1,0,"adherens junctions, cell-adhesion molecules, immunoglobulin-like domains",
apha0202-0379.cermine.xml,apha0202-0379.nxml,section_titles,exact,set,0,1,0,0,"Conclusion, Hypothesis on how the renal pelvic peristaltic pumping of the papilla might contribute to the concentrating mechanism, The peristaltic mechanism","-, Conclusion, Conflicts of interest, Supporting Information, The peristaltic mechanism"
apha0202-0379.cermine.xml,apha0202-0379.nxml,section_titles,levenshtein,set,0,1,0,0,"Conclusion, Hypothesis on how the renal pelvic peristaltic pumping of the papilla might contribute to the concentrating mechanism, The peristaltic mechanism","-, Conclusion, Conflicts of interest, Supporting Information, The peristaltic mechanism"
apha0202-0379.cermine.xml,apha0202-0379.nxml,title,exact,string,1,0,0,0,On the function of the mammalian renal papilla and the peristalsis of the surrounding pelvis,On the function of the mammalian renal papilla and the peristalsis of the surrounding pelvis
apha0202-0379.cermine.xml,apha0202-0379.nxml,title,levenshtein,string,1,0,0,0,On the function of the mammalian renal papilla and the peristalsis of the surrounding pelvis,On the function of the mammalian renal papilla and the peristalsis of the surrounding pelvis
apha0202-0379.cermine.xml,apha0202-0379.nxml,author_surnames,exact,set,0,0,1,0,Schmidt-Nielsen,
apha0202-0379.cermine.xml,apha0202-0379.nxml,author_surnames,levenshtein,set,0,0,1,0,Schmidt-Nielsen,
apha0202-0379.cermine.xml,apha0202-0379.nxml,abstract,exact,string,1,0,0,0,"This is an informal personal review of the development over time of my ideas about the concentrating mechanism of the mammalian renal papilla. It had been observed that animals with a need to produce a concentrated urine have a long renal papilla. I saw the function of the long papilla in desert rodents as an elongation of the counter-current concentrating mechanism of the inner medulla. This model led me to overlook contrary evidence. For example, in many experiments, the final urine has a higher osmolality than that of the tissue at the tip of the papilla. In addition, we had observations of the peristalsis of the renal pelvis surrounding the papilla. The urine concentration falls if the peristalsis is stopped. I was wrong; together, these lines of evidence show that the renal papilla is not just an elongation of the inner medulla. We are left without a full explanation of the concentrating mechanism of the mammalian renal papilla. It is hoped that other researchers will tackle this interesting problem.","This is an informal personal review of the development over time of my ideas about the concentrating mechanism of the mammalian renal papilla. It had been observed that animals with a need to produce a concentrated urine have a long renal papilla. I saw the function of the long papilla in desert rodents as an elongation of the counter-current concentrating mechanism of the inner medulla. This model led me to overlook contrary evidence. For example, in many experiments, the final urine has a higher osmolality than that of the tissue at the tip of the papilla. In addition, we had observations of the peristalsis of the renal pelvis surrounding the papilla. The urine concentration falls if the peristalsis is stopped. I was wrong; together, these lines of evidence show that the renal papilla is not just an elongation of the inner medulla. We are left without a full explanation of the concentrating mechanism of the mammalian renal papilla. It is hoped that other researchers will tackle this interesting problem."
